,id,username,user_id,state,bio,is_private,is_verified,is_professional_account,is_business_account,business_address,category_name,category_enum,media_size
411,753,topshelfinteriordesign,868235404,in_progress,"Interior stylist - Perth, WA
* Furniture 
* Styling
* Pre-start/new builds
* Color consults
* Personalized shopping 
* Renovation
* Window treatments",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,1072.0
412,782,ananda_collection_interiors,50200376604,in_progress,Interior Inspiration 💕,False,False,True,True,,Shopping & retail,,66.0
413,763,renovatingtudorlodge,73528403532,in_progress,"Welcome to Tudor Lodge ✨ 
🛠️ Renovating our dream home 
🏡 1980’s fixer upper
📍 UK
✉️ DM for info",False,False,True,False,,Home Improvement,,68.0
414,739,jenniferrobininteriors,1414718664,in_progress,AD Pro,False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,735.0
415,794,maisonbynina,35885885969,in_progress,"Painter 
catching cozy interior moments
own paintings, vinyls and my crush on lamps 
💌 ninelines@posteo.de",False,False,True,False,,Artist,,153.0
416,221,myindoorgreen,4844849064,in_progress,"◦ Product photography 
◦ All things plants and interiors
◦ Newcastle, NSW
◦ Air Bnb 👇🏽",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Digital creator,,523.0
417,869,lwl_interior,64194916744,in_progress,empty,True,False,False,False,,,,1.0
418,909,well.homed,57734702341,in_progress,"playful • colourful • vintage home 
mix of thrift treasures and contemporary design 
💌 wellhomed.brussels@gmail.com",False,False,True,False,,Home decor,,227.0
419,821,seaside.interiors,3018715136,empty,,False,False,,,,,,
420,822,onthewoodenfloor,12292749360,empty,,False,False,,,,,,
421,825,chloeinteriors__,48802794407,empty,,False,False,,,,,,
422,826,falchiinteriors,2376273784,empty,,False,False,,,,,,
423,827,flo.oasis,32213019574,empty,,False,False,,,,,,
424,892,madeby_line,34142236808,in_progress,"✨Passion for boligindretning✨
#boligindretning
#boligindspiration 
#boligstyling 
#homedecor
#interiordesign
#boligmagasinet
#bolig",False,False,True,False,,Home Staging Service,,31.0
425,833,gytriinterior,41627464277,in_progress,Interiør butikk i resepsjonen på Olden Camping Gytri,False,False,False,False,,,,32.0
426,823,elodie_rose_home,11931430181,in_progress,"Interior Styling & Property Staging
UGC Creator
Mum juggling work / parenting / fifo 
DM to collaborate or book my services",False,False,True,False,,Product/service,,640.0
427,854,pillowandpainting,13781398399,in_progress,empty,False,False,False,False,,,,1.0
428,836,glam_style_living_,4902425823,empty,,False,False,,,,,,
429,837,interiorsaddict,23758850,empty,,True,False,,,,,,
430,898,adg_interiordesign,37095771894,in_progress,"Rénovation ou aménagement au 🇸🇳 ou en 🇫🇷
Je t’accompagne à chaque étape 👀
Restaurants, Bureaux, Résidences, Air BnB ✨
Prends ton rdv⬇️ou écris moi ↘️",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,32.0
431,839,minnieandmeinteriors,755770524,empty,,False,False,,,,,,
432,841,kellerisy,52229013795,empty,,True,False,,,,,,
433,842,holya_interiors,1436267803,empty,,True,False,,,,,,
434,878,koto.designs,42122355416,in_progress,"Interior design for when something’s not working.
Supportive, considered design for homes & businesses
✨Book below👇",False,False,True,True,,Interior Design Studio,INTERIOR_DESIGNER,253.0
435,844,myarizonahome,1987915557,empty,,True,False,,,,,,
436,845,leahhenricksinteriors,6427284280,empty,,False,False,,,,,,
437,846,renee.case,4152175701,empty,,False,False,,,,,,
438,849,gabriellereinhardtinteriors,13590178352,empty,,False,False,,,,,,
439,853,naturalhabitatinteriors,12818154,empty,,False,False,,,,,,
440,862,belledangelo.interiors,2340574932,empty,,False,False,,,,,,
441,863,bauhaus_interior97,60631799984,empty,,False,False,,,,,,
442,866,hubschinterior,553182223,empty,,False,False,,,,,,
443,867,spacesbyshan,1138112639,empty,,False,False,,,,,,
444,868,schmankerlwohnung,33739688307,empty,,False,False,,,,,,
445,870,interiorblank,815697618,empty,,False,False,,,,,,
446,871,wohnstagram,5326259588,empty,,False,False,,,,,,
447,872,claudialambertinteriors,230794487,empty,,True,False,,,,,,
448,873,interiorhoch2,50187951417,empty,,False,False,,,,,,
449,875,greenhouseinteriors,320138077,empty,,True,False,,,,,,
450,879,asmaturki_interiors,741352581,empty,,False,False,,,,,,
451,882,stagedsoulstudio,48682114006,empty,,False,False,,,,,,
452,889,designlife.ro,7767550806,empty,,True,False,,,,,,
453,891,vashny_,234862977,empty,,False,False,,,,,,
454,893,vontrueba,33482998,empty,,True,False,,,,,,
455,897,lightingales_wa,7469957723,empty,,False,False,,,,,,
456,901,ori.interiores,12269256386,empty,,False,False,,,,,,
457,904,farbenfroh.studio,46966197134,empty,,False,False,,,,,,
458,908,akady.interior,68497117170,empty,,False,False,,,,,,
459,912,spacesdesigners,66358398405,empty,,False,False,,,,,,
460,913,moonbeam_interiors,1223297264,empty,,False,False,,,,,,
461,865,comfydecors,51300866730,in_progress,"✨ | Your daily dose of inspiration
🏠 | Best Home Designs
🔔 | Turn on Post Notifications",False,False,True,False,,Designer,,539.0
462,857,smukke.hjem,7093651652,in_progress,"Inspiration for color addicts
Curated by @glimtvist
Repost #ditsmukkehjem",False,False,True,False,,Digital creator,,568.0
463,907,madspatial,48924438276,in_progress,"cozy living at home, singapore
madsptl@gmail.com
@thestackedstore @design.anthology",False,False,True,False,,Home decor,,150.0
464,899,decoeloumdem,5951782348,in_progress,"Based📍Lagos
Immobilier|Real estate agent|Passionate about Decoration,Design,Art and Craft.  
🏘Welcome to my World
For inquiries:decoeloumdem@gmail.com",False,False,True,False,,Blogger,,1008.0
465,819,annieleehome,39286991003,in_progress,"⋒ san francisco apartment living
⋒ interiors | vintage | home | design
⋒ collabs: hi.annieleehome@gmail.com",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home decor,,200.0
466,818,drift.interior.architecture,45538052003,in_progress,"Crafting inspired spaces
✨ Interior Design & Architecture 
🔹 Multi-family 
🔹 Luxury single-family 
🔹 Renovations and additions to existing homes",False,False,True,True,,Interior Design Studio,INTERIOR_DESIGNER,230.0
467,814,lavender_hill_interiors,10613575122,in_progress,"Inspiring images of Hamptons style houses, gardens and all things beautiful",False,False,True,False,,Entrepreneur,,988.0
468,861,mathy.azrak,290505276,in_progress,"👊 Te ayudo a comunicar un mensaje 
💃 Amante de la creatividad, diseño y color",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Graphic Designer,,102.0
469,824,jesstuszynski,183855118,in_progress,"Melbourne based Interior Stylist
Enquiries - jess@jesstuszynski.com",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Local business,LOCAL,463.0
470,820,styleandgrace_interiors,34457022412,in_progress,"+ Residential
+ Commercial
+ Perth, WA
+ Enquiries: victoria@styleandgraceinteriors.com.au or DM",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,472.0
471,858,the.haus.edit,54279791403,in_progress,ᴡʜᴀᴛ ɪ ᴅᴏ ꜰᴏʀ ꜰᴜɴ,False,False,True,False,,Interior Design Studio,,6.0
472,914,olea.myhome,54037806049,empty,,False,False,,,,,,
473,1008,elkieinteriordesignstudio,57549380177,in_progress,"Interior Design & Styling |
Jane Vass - Interior Designer",False,False,False,False,,,,117.0
474,993,interior_therapie,37255313438,in_progress,"interior,travel and myself☯️☮️🕉
🌴🐠🥂🏡
Catlover🐱",True,False,False,False,,,,231.0
475,968,housesafari,2164429845,in_progress,"• Artist & Artdirector in Furniture 
• Designer in Color & Concept
• Midcentury Bungalow",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Home decor,,296.0
476,940,interior.projects.ottensen,59523501494,in_progress,"▹ Some insights into my favorite hobby ◃
diy projects │ interior inspiration │ & lots of flowers
Westwing Homestory:",False,False,True,False,,Digital creator,,159.0
477,922,fab_interiors_africa,3934942709,empty,,False,False,,,,,,
478,923,shoppeamberinteriors,1303924874,empty,,False,False,,,,,,
479,924,greenandmustard,4666049754,empty,,False,False,,,,,,
480,930,weinberger_interiors,35767377408,empty,,False,False,,,,,,
481,932,purelovevintagestudio,45008939,empty,,False,False,,,,,,
482,945,palomaamo_interiorismo,191278674,in_progress,"✨ Estilo y diseño a tu alcance.
📩 Colaboraciones: paloma@renew-project.com
📲 Escríbeme al WhatsApp ⤵️",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Architectural Designer,,4193.0
483,1006,ellitresjolie,56724487203,in_progress,"A home with color & soul ❤️
Wohnen im Hochhaus aus den 60ern
📍Graz",False,False,True,False,,Blogger,,160.0
484,972,melinakubrusly,416819637,in_progress,"ㅤ
ㅤMK — 𝘥𝘦𝘴𝘪𝘨𝘯 𝘴𝘵𝘶𝘥𝘪𝘰 🇺🇸ㅤ
Living over and above design 
Residential projects",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Architectural Designer,,1041.0
485,941,maison.cotidiano,22154965988,empty,,False,False,,,,,,
486,946,merays_interior_design,32457201789,empty,,False,False,,,,,,
487,947,funny_interior_,48388624267,empty,,False,False,,,,,,
488,951,interiorbyve,11452795140,empty,,False,False,,,,,,
489,954,livia.at.home,54035113270,in_progress,"Home | Interior | Design
Interior photographer
Rednote creator - 曦文在家",False,False,True,False,,Video creator,,7.0
490,953,harpersbazaarinteriors,1174761941,empty,,True,False,,,,,,
491,957,happyvillageinterior,30572318836,empty,,False,False,,,,,,
492,958,katekerdiinteriors,3827068793,empty,,True,False,,,,,,
493,959,interiors.hunter,38092776714,empty,,False,False,,,,,,
494,933,skjonnesteorden,45982069694,in_progress,empty,False,False,True,True,"{""city_name"": ""Oslo"", ""city_id"": 113139452029719, ""latitude"": 59.9537, ""longitude"": 10.76754, ""street_address"": ""Skolebakken 10d"", ""zip_code"": ""0486""}",Product/service,PRODUCT_SERVICE,386.0
495,994,followjuud,5527966807,in_progress,"🖇️ My interior & lifestyle scrapbook
🫧 70qm design & aesthetic inspiration in Haarlem
💌 Collab? DM or followjuud@hotmail.com",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Personal blog,,1604.0
496,962,lamaisondeleoniie,62748519607,empty,,False,False,,,,,,
497,963,zm.interiorismo,8241993595,empty,,False,False,,,,,,
498,969,filmandfurniture,1364315952,empty,,True,False,,,,,,
499,970,bnfane_,285294453,empty,,False,False,,,,,,
500,978,jadoreledecor,3624461805,empty,,False,False,,,,,,
501,980,lacasa.de.karns,12809784654,empty,,False,False,,,,,,
502,984,himmelmeer_4u,6849753734,empty,,False,False,,,,,,
503,985,theresa_wohnlust,54773790380,empty,,False,False,,,,,,
504,986,distinctive_interiors,776780081,empty,,False,False,,,,,,
505,987,aki_interiordesign,35988165,empty,,False,False,,,,,,
506,989,theinteriordesigninstitute,526213390,empty,,False,False,,,,,,
507,990,japaneseinteriors,33195175667,empty,,False,False,,,,,,
508,997,lau.interior,52655805182,empty,,False,False,,,,,,
509,1001,apart.ment.11,65649270826,empty,,False,False,,,,,,
510,1007,justanotheraltbau,65481723413,empty,,False,False,,,,,,
511,1011,yolandaoncala,34876531636,empty,,False,False,,,,,,
512,1014,feschfaktor,39514354946,empty,,False,False,,,,,,
513,928,homedecor_minimal,5520593269,in_progress,,False,False,,,,,,
514,1013,lamps_interior,44969046728,in_progress,"Norddeutsch und mit Lampentick, gerne Helo",False,False,False,False,,,,241.0
515,991,jeneral_interior,43966591381,in_progress,"➢ Daily interior inspiration 
➢ Space planning | Design 
➢ Home interior and decor 🏠",False,False,True,True,,Interior Design Studio,INTERIOR_DESIGNER,67.0
516,1003,gezellig_interiors,1651653230,in_progress,"Creating spaces that speak to the soul ✨
Based in Bay of plenty, New Zealand",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Digital creator,,1856.0
517,996,matthewjames.interiors,3075129772,in_progress,"Human-centric interior design for developments, new builds & full-home projects. 
Melbourne + Sydney.",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,344.0
518,926,purrfectinterior_,65969568573,in_progress,"Lifestyle | Interior | Cats
 📧: purrfectinterior3@gmail.com",False,False,True,False,,Digital creator,,150.0
519,935,design_alchemy.guide,65260704766,in_progress,"✨ Transforming Spaces with Practical Tips
👩‍🎓 For Students, Homemakers & Pros
📖 Ebook coming Soon!
🚀 Free PDF + AI Tool Soon!",False,False,True,False,,Education,,38.0
520,921,annikawolterinterior,36786919499,in_progress,"Let‘s decorate my flat 🪜✨🍬
Interior, Lifestyle and so much more 
📍 Living in Cologne",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,66.0
521,944,lorimargolisinteriors,1551399051,in_progress,"Manhattan based Interior Designer
❝Let's create a unique space together❞
#LMÍ | Caitlyn Jenner's interior designer",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",,,3396.0
522,1005,aestetik_interiordesign,27309226413,in_progress,"professionelle und individuelle Einrichtungsberatung by @hej.anna__ 
📍Graz & Umgebung",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Local service,LOCAL_SERVICES,24.0
523,1015,mollica____co,3290539675,empty,,False,False,,,,,,
524,1016,taffner.interiors,57012049679,empty,,False,False,,,,,,
525,1038,kiw_40_interiors,48850536091,in_progress,empty,False,False,False,False,,,,23.0
526,1019,ellashomelyspaces,67591284075,empty,,False,False,,,,,,
527,1020,surelink_interiors,52007588176,empty,,False,False,,,,,,
528,1264,blackinteriordesignersinc,3520326079,in_progress,Connecting•Empowering•Supporting,False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Community,COMMUNITY,1362.0
529,1051,ryo.interior,62190151357,in_progress,Japan Kochi/ interior🟢🟠,False,False,True,True,,Home decor,TOPIC_HOME_DECOR,199.0
530,1025,another_altbau,44779483549,empty,,False,False,,,,,,
531,1115,unseen.berlin_shop,62491368264,in_progress,"• Italian and German taste in a good cocktail
• Curated pre-loved pieces 
• Worldwide shipping
👇 Kleinanzeigen and Etsy SHOP here 👇",False,False,True,True,,Shopping & retail,TOPIC_SHOPPING_RETAIL,205.0
532,1080,the.interior.atelier,62176273564,in_progress,"TikTok: theinterioratelier 
Sharing inspiring interiors and creative design ideas.
🖇️ DM for collabs",False,False,True,False,,Entrepreneur,,75.0
533,1031,amanda.lee.interiors,39620821624,empty,,False,False,,,,,,
534,1033,kennedyco__,23974382,empty,,False,False,,,,,,
535,1034,casaarquiteturaeinteriores,5899755661,empty,,False,False,,,,,,
536,1035,jacqueline.heneis,53950043642,empty,,True,False,,,,,,
537,1041,abbruzzini.design,10500863,in_progress,"ABBRUZZINI | Arquitetura & Interiores
Design atemporal com alma brasileira
Projetos residenciais de alto padrão
Agende um atendimento no link abaixo",False,False,True,False,,Home decor,,5030.0
538,1039,ithinkofyouincolours,39624670396,empty,,False,False,,,,,,
539,1096,yaytocolor,61094138144,in_progress,"Always a hell yay to color! 🌈
2-room, 70sqm Altbau 
Me & my 🐶 Stella  
New interior profile by @kersylovescolor ✌🏻
📍BERLIN",False,False,True,False,,Home decor,,38.0
540,1099,saltedgraceinteriors,218209184,in_progress,"Interior design studio with a special focus on Design Psychology 
🌸  Residential interior design 
🌸 Property styling 
🌸 e-design 
📍 Coffs Harbour, NSW",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Entrepreneur,,671.0
541,1044,ximefontan_arq,51355630,empty,,True,False,,,,,,
542,1037,rosarotes.zuhause,57974337409,in_progress,"interior | renovations | diy 
70s home | Pfalz
💌 hallo@rosarot-macrame.de",False,False,True,False,,Home decor,,245.0
543,1047,homeguideinterior,247093626,empty,,False,False,,,,,,
544,1048,suush0me,51841272448,empty,,False,False,,,,,,
545,1053,fourteen.oh.five,4488394697,empty,,False,False,,,,,,
546,1054,storeydecor,45969108934,empty,,False,False,,,,,,
547,1059,deerstedt,1240587016,empty,,False,False,,,,,,
548,1060,lucinde.decor,45031086155,empty,,False,False,,,,,,
549,1061,joyce.1974,4658190592,empty,,False,False,,,,,,
550,1064,c.lehmanhome,5687546447,empty,,False,False,,,,,,
551,1065,victoriaplasenciainteriorismo,1570752715,empty,,True,False,,,,,,
552,1067,amalfi_interiors,2952475789,empty,,False,False,,,,,,
553,1068,izma_interiordesign,52626515341,empty,,False,False,,,,,,
554,1077,bintabuheh,6959201186,empty,,False,False,,,,,,
555,1079,rhiannonsmyth,245613015,empty,,True,False,,,,,,
556,1084,audreycrispinteriors,3572973448,empty,,True,False,,,,,,
557,1087,exquisite_interiors_,2161232113,empty,,False,False,,,,,,
558,1091,taoi.ca,51485670199,empty,,False,False,,,,,,
559,1093,hobbynani,70434083319,empty,,False,False,,,,,,
560,1097,elizagraceinteriors,3514942464,empty,,False,False,,,,,,
561,1098,anis.place,62345049464,empty,,False,False,,,,,,
562,1105,interior_love_dus,41455858216,empty,,False,False,,,,,,
563,1110,virtuosodesign.la,266688165,empty,,False,False,,,,,,
564,1111,nw10interiors,1105566196,empty,,False,False,,,,,,
565,1113,designbyroar,1708663460,empty,,True,False,,,,,,
566,1029,nordicnest,408704656,in_progress,"Scandi Living - Welcome home 🧡 
Collab → collaboration@nordicnest.com
Customer service → info@nordicnest.com
Tag us with @nordicnest #nordicnest",False,False,True,True,,Home decor,TOPIC_HOME_DECOR,2528.0
567,1062,interior_liebe_,37997112360,in_progress,"Hej! Ich bin Laura, lebe in Frankfurt und bin auf der Welt zu Hause #moderninterior  🛋  #skandistyle  #nachhaltigkeit 🌎 #plants 🌿",False,False,False,False,,,,98.0
568,1092,francesca_nordic_interior,36755867918,in_progress,"INTERIOR DESIGN LOVER 
HOME DECOR
NORDIC INTERIOR INSPO
For collabs DM 📩",False,False,True,True,,Digital creator,DIGITAL_CREATOR,797.0
569,1086,liinhome,47735738610,in_progress,"sharing my journey of styling my mid-century home 🏡
los angeles 🫶
mix of vintage and new pieces",False,False,True,False,,Home decor,,27.0
570,1104,jillowens.interiors,10372349066,in_progress,Lead Interior Designer @giorgi_architects_builders,False,False,True,False,,Product/service,,139.0
571,1106,kiva.brent,1425759071,in_progress,"Your personal home styling expert sharing quality, elevated tips, decor, and furniture.",False,False,True,False,,Home decor,,1018.0
572,1050,wari_arquitetura,1461932067,in_progress,"🌿 Projetos residências em sintonia com a natureza 
📍 Barueri | SP 
🧱 Desde 2014",True,False,False,False,,,,94.0
573,1058,leben.im.tal,42059128276,in_progress,"◾zwei - zimmer - wohnung 
◾siebenundvierzig quadratmeter
◾einzug september zwanzig
◾uni - kochen - sport",False,False,True,False,,Interior Design Studio,,45.0
574,1102,huisje.falurod,34018402990,in_progress,"☻ Gek op kleur & mama van Mae en Lou ♡
Ik klets over interieur & mijn leven
💌 → huisje.falurod@hotmail.com 
Stylingadvies via @liloikeiki",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Personal blog,,724.0
575,1042,paula.interior,10500200198,in_progress,living | plants | 🌿,True,False,False,False,,,,67.0
576,1112,mikeihuang,1461430525,in_progress,"• Home in Brooklyn, NY
• Featured on Dwell, GQ & more
• DM for collaborations",False,False,True,False,,Home,,54.0
577,1095,__lala_home,44492010701,in_progress,📍 𝐠𝐞𝐫𝐦𝐚𝐧𝐲,False,False,False,False,,,,40.0
578,1071,interior.conception,217701638,in_progress,Luxury Residential Interior Architectural Designer in LA.  Featured in AD,False,False,True,True,,Architectural Designer,ARCHITECTURAL_DESIGNER,463.0
579,1114,lenadailyblog_,30319638847,in_progress,"• Creator & Stylist Based in Germany
• Inquiries: lenadailyblog@gmail.com
• TikTok/YouTube/Pinterest: lenadailyblog_
• #lenadailyblog",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Digital creator,,927.0
580,1145,ahomeastory,55056182892,in_progress,"🌸Hi I’m Momo, welcome to my little corner
🧳Always here and there
📍Based in Aachen, Germany",False,False,True,True,,Digital creator,DIGITAL_CREATOR,58.0
581,1119,manaceramics,5766570438,empty,,False,False,,,,,,
582,1133,interiordecorvibe,6803330141,in_progress,"• Your home decor reflects your identity and lifestyle.✨
• Interior design affects the quality of life.👌",False,False,True,True,,Home decor,,3314.0
583,1193,swizzy.design,1577285570,in_progress,"🤠 Dallas, TX
🌈 Interior Design • Home Decor • Eclectic Art 
🛋️ Styling my apartment with global brands. 
📧 Ugc/Collab: Ugcbyseth@gmail.com",False,False,True,False,,Digital creator,,284.0
584,1123,studioblackinteriors,3553252479,empty,,True,False,,,,,,
585,1124,erikawardinteriors,22751091295,empty,,False,False,,,,,,
586,1149,kbi.interiors,46153413159,in_progress,kbiinteriors@outlook.com,False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,43.0
587,1126,interiordesignideas,204446771,empty,,False,False,,,,,,
588,1127,absolutee_perfectionn,49805153840,empty,,False,False,,,,,,
589,1128,thegratzlife,956218,empty,,True,False,,,,,,
590,1129,yuhe_interior,5997748878,empty,,True,False,,,,,,
591,1130,zusammen_wohnen,49771283917,empty,,False,False,,,,,,
592,1132,studioatoh,35807249018,empty,,False,False,,,,,,
593,1192,conceptostudio.cs,7000480782,in_progress,,True,False,,,,,,
594,1140,2idinteriors,636725027,empty,,False,False,,,,,,
595,1194,interiorslut_,67167973629,in_progress,"My biggest fear is an all white kitchen. 
Sharing the colors, rooms & art I love in life 💙 
Interior Decorator - NYC 🗽, Distance design available.",False,False,False,False,,,,200.0
596,1189,thedevilsgrace,1064823000,in_progress,"💻 Consultant : Communication, Digital Marketing, E-commerce
🖌  Founder of @ali_studio_off 
✨  Human rights activist",True,False,False,False,,,,0.0
597,1178,enchanting_interior2.0,64536262417,in_progress,"Your design, your details, your home décor 🏠🎍
 #homestyling #interiordesign #interiordesigner",False,False,True,False,,Digital creator,,167.0
598,1206,stadtwaldfluss,50827740317,in_progress,"Hamburg | Nature | Interior Design | Art
💌 contact@stadtwaldfluss.com",False,False,False,False,,,,515.0
599,1153,fux_berlin,185164129,empty,,False,False,,,,,,
600,1154,lemon_interior_design,924736160,empty,,False,False,,,,,,
601,1157,vivisinteriorvibes,47940675761,empty,,False,False,,,,,,
602,1159,theluxe_interior_zurich,7076313188,empty,,False,False,,,,,,
603,1191,beige_homestart,61716539543,in_progress,"Interior | Nordic | Scandi | Minimalism 💗
#interiorinspo | 86 qm | neues zuhause 🤍
💌 beigehomestart@gmail.com",False,False,True,False,,Home decor,,86.0
604,1161,ork.design,43758912222,empty,,True,False,,,,,,
605,1211,home._.interiors_,40081549376,in_progress,"ℙℝ𝕆𝕄𝕆𝕋𝕀𝕆ℕ 🧿
🏡 HOME DECORATION 🏡
LUXURY INTERIORS 
FACE OF THE WEEK",False,False,True,True,,Product/service,,3828.0
606,1169,decorshelf,39910160645,empty,,False,False,,,,,,
607,1174,nordicliving,6687679853,empty,,True,False,,,,,,
608,1175,h.o.m.e.m.e.d.u.s.a,62972230601,empty,,False,False,,,,,,
609,1177,interiorbytona,71154225201,empty,,False,False,,,,,,
610,1180,millionmoodsinteriors,5994746365,empty,,False,False,,,,,,
611,1182,toure.interior,59907579728,empty,,False,False,,,,,,
612,1183,justinerob_interiors,7172511389,empty,,False,False,,,,,,
613,1185,brittneyjasmiine,31186216,empty,,False,False,,,,,,
614,1188,interiorundco,56222479546,empty,,True,False,,,,,,
615,1198,whatmrswhitedid,9256266277,empty,,False,False,,,,,,
616,1203,maison.miro,40002093518,empty,,False,False,,,,,,
617,1204,altinterior,572587694,empty,,False,False,,,,,,
618,1210,fabs_interior_design,4122616775,empty,,False,False,,,,,,
619,1212,johannajudo,19056746667,empty,,False,False,,,,,,
620,1213,atelier.rizzi,50422352639,empty,,False,False,,,,,,
621,1214,kiyi_rendering,65348359746,empty,,False,False,,,,,,
622,1215,friskydeer_interiors,600636744,empty,,False,False,,,,,,
623,1216,a.sinteriordesign,52605862164,empty,,False,False,,,,,,
624,1151,__frau__mimi__,449695762,in_progress,"Workshops & DIYs ✂️
Trockenblumenkränze & Hochzeitsdeko ✿
Haarkränze 🌸
Kidsbetreuung auf Festivals & Hochzeiten🧸
Bunt & Liebevoll
Anfragen → per Mail!",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Artist,,1086.0
625,1122,lisa.liebt_,1778607812,in_progress,"⋒ Mein farbenfrohes Alltagsleben gemixt mit Meerweh, Blumenliebe, Interior, Kidsstuff & Lebensfreude ⋒ Folgt mir und meiner Arbeit: @studio13null5",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Designer,,855.0
626,1176,blaarum,58965767214,in_progress,,False,False,,,,,,
627,1150,zweiundsechzigqm,51178542487,in_progress,"62 qm • interior• fashion • coffee • lifestyle ✨🐈‍⬛ 
•
💌zweiundsechzigqm@gmail.com",False,False,True,False,,Digital creator,,334.0
628,1166,bboatwg_,50467575437,in_progress,"Mid-century modern & Japandi style
Chairs, lamps and etc.",False,False,True,False,,Digital creator,,101.0
629,1139,kamila.interior.design,64345862309,in_progress,Welcome Home 🌞,True,False,False,False,,,,0.0
630,1195,decor_a3,2094696347,in_progress,▶️Projetos Personalizados 3D (Residencial e Comercial) ▶️Reformas ▶️Acompanhamento de Obras ▶️Consultoria 📩 decor_a3@hotmail.com,True,False,False,False,,,,56.0
631,1143,studioverde_,52709190361,in_progress,"Creating #MCM inspired furniture & styling our cozy space
📍Brisbane, Aus",False,False,True,True,,Artist,ARTIST,55.0
632,1202,yana_design_home,10133268724,in_progress,"Your dream home starts here! 
Interior Design Services:
• Furniture Planning
• 3D Visualization
• Construction Drawings
• Contractor Communication",False,False,True,False,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,,353.0
633,1137,tulum_interiors,62076729123,in_progress,"Designing & Styling spaces that feel like a permanent holiday
An extension of @tulum_home",False,False,True,True,"{""city_name"": null, ""city_id"": null, ""latitude"": null, ""longitude"": null, ""street_address"": null, ""zip_code"": null}",Interior Design Studio,INTERIOR_DESIGNER,50.0
634,1207,reihenhausgeschichten,47778429262,in_progress,"Hausumbau • Kaffeeliebe • Herzenssachen
Nächstes Projekt : Garten 🌳
Schön, dass du da bist! 🤍",False,False,True,False,,Personal blog,,297.0
635,1219,iva_mana_interiors,72502974718,empty,,False,False,,,,,,
